,X,Y,Slice
619,278.0,269.0,45.0
620,390.0,271.0,45.0
621,447.0,271.0,45.0
622,422.0,273.0,45.0
623,337.0,274.0,45.0
624,352.0,274.0,45.0
625,370.0,276.0,45.0
626,100.0,277.0,45.0
627,177.0,277.0,45.0
628,407.0,279.0,45.0
629,302.0,281.0,45.0
630,239.0,289.0,45.0
631,54.0,290.0,45.0
632,323.0,291.0,45.0
633,409.0,294.0,45.0
634,459.0,294.0,45.0
635,477.0,294.0,45.0
636,15.0,300.0,45.0
637,57.0,304.0,45.0
638,317.0,304.0,45.0
639,416.0,305.0,45.0
640,519.0,305.0,45.0
641,260.0,307.0,45.0
642,480.0,311.0,45.0
643,424.0,319.0,45.0
644,14.0,333.0,45.0
645,346.0,349.0,45.0
646,504.0,352.0,45.0
647,71.0,354.0,45.0
648,436.0,360.0,45.0
649,455.0,360.0,45.0
650,499.0,367.0,45.0
651,519.0,367.0,45.0
652,136.0,374.0,45.0
653,60.0,377.0,45.0
654,12.0,384.0,45.0
655,139.0,388.0,45.0
656,519.0,392.0,45.0
657,375.0,403.0,45.0
658,519.0,405.0,45.0
659,115.0,407.0,45.0
660,175.0,414.0,45.0
661,22.0,415.0,45.0
662,414.0,415.0,45.0
663,74.0,416.0,45.0
664,201.0,420.0,45.0
665,392.0,422.0,45.0
666,12.0,423.0,45.0
667,352.0,424.0,45.0
668,519.0,424.0,45.0
669,226.0,425.0,45.0
670,250.0,425.0,45.0
671,428.0,425.0,45.0
672,85.0,426.0,45.0
673,170.0,426.0,45.0
674,54.0,428.0,45.0
675,440.0,428.0,45.0
676,369.0,429.0,45.0
677,500.0,431.0,45.0
678,384.0,434.0,45.0
679,242.0,440.0,45.0
680,394.0,440.0,45.0
681,352.0,446.0,45.0
682,332.0,449.0,45.0
683,389.0,453.0,45.0
684,255.0,455.0,45.0
685,471.0,456.0,45.0
686,284.0,459.0,45.0
687,298.0,459.0,45.0
688,365.0,459.0,45.0
689,238.0,460.0,45.0
690,267.0,460.0,45.0
691,406.0,463.0,45.0
692,506.0,466.0,45.0
693,329.0,467.0,45.0
694,437.0,467.0,45.0
695,421.0,468.0,45.0
696,519.0,473.0,45.0
697,475.0,475.0,45.0
698,113.0,477.0,45.0
699,493.0,479.0,45.0
700,18.0,482.0,45.0
701,390.0,483.0,45.0
702,415.0,488.0,45.0
703,519.0,488.0,45.0
704,455.0,489.0,45.0
705,347.0,490.0,45.0
706,374.0,490.0,45.0
707,268.0,491.0,45.0
708,306.0,492.0,45.0
709,360.0,495.0,45.0
710,492.0,495.0,45.0
711,455.0,499.0,45.0
712,440.0,506.0,45.0
713,360.0,516.0,45.0
714,393.0,516.0,45.0
715,414.0,517.0,45.0
716,519.0,518.0,45.0
717,292.0,0.0,67.0
718,453.0,0.0,67.0
719,472.0,0.0,67.0
720,512.6666666666666,2.3333333333333335,67.0
721,441.0,5.0,67.0
722,110.0,8.0,67.0
723,495.0,10.0,67.0
724,217.0,12.0,67.0
725,320.0,14.0,67.0
726,378.0,14.0,67.0
727,280.0,17.0,67.0
728,331.0,18.0,67.0
729,302.0,19.0,67.0
730,398.0,20.0,67.0
731,519.0,20.0,67.0
732,465.0,21.0,67.0
733,33.0,25.0,67.0
734,363.0,27.0,67.0
735,421.0,32.0,67.0
736,498.0,32.0,67.0
737,429.0,42.0,67.0
738,85.0,45.0,67.0
739,322.0,45.0,67.0
740,402.0,45.0,67.0
741,515.0,45.5,67.0
742,445.0,48.0,67.0
743,250.0,49.0,67.0
744,297.0,50.0,67.0
745,102.0,51.0,67.0
746,123.0,51.0,67.0
747,365.0,51.0,67.0
748,170.0,52.0,67.0
749,46.0,53.0,67.0
750,283.0,54.0,67.0
751,474.0,55.0,67.0
752,341.0,59.0,67.0
753,112.0,63.0,67.0
754,95.0,64.0,67.0
755,154.0,64.0,67.0
756,176.0,64.0,67.0
757,216.0,64.0,67.0
758,486.0,65.0,67.0
759,417.0,69.0,67.0
760,437.0,69.0,67.0
761,450.0,70.0,67.0
762,161.0,72.0,67.0
763,342.0,72.0,67.0
764,134.0,77.0,67.0
765,77.0,78.0,67.0
766,209.0,78.0,67.0
767,482.0,78.0,67.0
768,101.0,80.0,67.0
769,174.0,82.0,67.0
770,303.0,83.0,67.0
771,196.0,85.0,67.0
772,370.0,85.0,67.0
773,517.0,85.0,67.0
774,38.0,87.0,67.0
775,218.0,90.0,67.0
776,323.0,92.0,67.0
777,451.0,92.0,67.0
778,182.0,94.0,67.0
779,237.0,94.0,67.0
780,154.0,95.0,67.0
781,338.0,95.0,67.0
782,478.0,95.0,67.0
783,199.0,96.0,67.0
784,127.0,98.0,67.0
785,166.0,102.0,67.0
786,509.0,105.0,67.0
787,424.5,106.0,67.0
788,101.0,110.0,67.0
789,213.0,112.0,67.0
790,81.0,113.0,67.0
791,389.0,113.0,67.0
792,109.0,123.0,67.0
793,129.0,123.0,67.0
794,422.0,123.0,67.0
795,497.0,124.0,67.0
796,36.0,125.0,67.0
797,75.0,128.0,67.0
798,377.0,131.0,67.0
799,393.0,132.0,67.0
800,358.0,135.0,67.0
801,428.0,135.0,67.0
802,243.0,136.0,67.0
803,324.0,138.0,67.0
804,486.0,140.0,67.0
805,41.0,143.0,67.0
806,519.0,144.0,67.0
807,437.0,145.0,67.0
808,98.0,146.0,67.0
809,267.0,147.0,67.0
810,209.0,151.0,67.0
811,334.0,152.0,67.0
812,109.0,155.0,67.0
813,400.0,158.0,67.0
814,236.0,170.0,67.0
815,348.0,175.0,67.0
816,479.0,175.0,67.0
817,158.0,177.0,67.0
818,516.0,177.0,67.0
819,394.0,184.0,67.0
820,15.0,186.0,67.0
821,267.0,186.0,67.0
822,97.0,187.0,67.0
823,519.0,187.0,67.0
824,306.0,193.0,67.0
825,435.0,196.0,67.0
826,497.0,196.0,67.0
827,25.0,197.0,67.0
828,81.0,197.0,67.0
829,253.0,197.0,67.0
830,276.0,197.0,67.0
831,113.0,198.0,67.0
832,156.0,199.0,67.0
833,462.0,200.5,67.0
834,342.0,201.0,67.0
835,90.0,203.0,67.0
836,179.0,203.0,67.0
837,389.0,204.0,67.0
838,519.0,204.0,67.0
839,312.0,207.0,67.0
840,407.0,210.0,67.0
841,238.0,211.0,67.0
842,494.0,212.0,67.0
843,82.0,213.0,67.0
844,116.0,213.0,67.0
845,14.0,216.0,67.0
846,249.0,216.0,67.0
847,94.0,220.0,67.0
848,261.0,221.0,67.0
849,221.0,222.0,67.0
850,517.0,226.0,67.0
851,331.0,227.0,67.0
852,435.0,228.0,67.0
853,39.0,230.0,67.0
854,351.0,234.0,67.0
855,366.0,235.0,67.0
856,252.0,247.0,67.0
857,46.0,250.0,67.0
858,485.0,252.0,67.0
859,115.0,258.0,67.0
860,275.0,258.0,67.0
861,519.0,258.0,67.0
862,221.0,259.0,67.0
863,341.0,259.0,67.0
864,388.0,261.0,67.0
865,252.0,262.0,67.0
866,355.0,262.0,67.0
867,448.0,262.0,67.0
868,418.0,265.0,67.0
869,130.0,266.0,67.0
870,26.0,267.0,67.0
871,371.0,267.0,67.0
872,472.0,267.0,67.0
873,84.0,270.0,67.0
874,175.0,271.0,67.0
875,339.0,272.0,67.0
876,458.0,273.0,67.0
877,278.0,274.0,67.0
878,92.0,277.0,67.0
879,365.0,278.0,67.0
880,421.0,284.0,67.0
881,407.0,286.0,67.0
882,323.0,288.0,67.0
883,490.0,288.0,67.0
884,37.0,289.0,67.0
885,84.0,291.0,67.0
886,519.0,293.0,67.0
887,96.0,295.0,67.0
888,430.0,295.0,67.0
889,286.0,296.0,67.0
890,15.0,300.0,67.0
891,269.0,302.0,67.0
892,87.0,305.0,67.0
893,331.0,306.0,67.0
894,383.0,307.0,67.0
895,244.0,308.0,67.0
896,416.0,308.0,67.0
897,99.0,309.0,67.0
898,496.0,309.0,67.0
899,151.0,313.0,67.0
900,283.0,314.0,67.0
901,120.0,315.0,67.0
902,304.0,315.0,67.0
903,196.0,316.0,67.0
904,427.0,318.0,67.0
905,340.0,319.0,67.0
906,259.0,320.0,67.0
907,164.0,321.0,67.0
908,206.0,321.0,67.0
909,399.0,321.0,67.0
910,296.0,322.0,67.0
911,142.0,325.0,67.0
912,128.0,327.0,67.0
913,186.0,327.0,67.0
914,450.0,328.0,67.0
915,321.0,329.0,67.0
916,377.0,330.0,67.0
917,489.0,330.0,67.0
918,351.0,331.0,67.0
919,519.0,331.0,67.0
920,14.0,333.0,67.0
921,41.0,335.0,67.0
922,171.0,335.0,67.0
923,262.0,351.0,67.0
924,186.0,352.0,67.0
925,251.0,352.0,67.0
926,329.0,354.0,67.0
927,157.0,355.0,67.0
928,302.0,355.0,67.0
929,358.0,355.0,67.0
930,437.0,356.0,67.0
931,494.0,356.0,67.0
932,220.0,357.0,67.0
933,281.0,358.0,67.0
934,129.0,359.0,67.0
935,185.0,360.0,67.0
936,458.0,360.0,67.0
937,84.0,361.0,67.0
938,388.0,364.0,67.0
939,106.0,366.0,67.0
940,241.0,366.0,67.0
941,499.0,366.0,67.0
942,126.0,373.0,67.0
943,228.0,373.0,67.0
944,519.0,375.0,67.0
945,270.0,377.0,67.0
946,25.0,379.0,67.0
947,91.0,380.0,67.0
948,380.0,380.0,67.0
949,116.0,382.0,67.0
950,328.0,382.0,67.0
951,170.0,383.0,67.0
952,12.0,384.0,67.0
953,226.0,384.0,67.0
