,X,Y,Slice
332,53.0,363.0,51.0
333,509.0,366.0,51.0
334,158.0,372.0,51.0
335,350.0,374.0,51.0
336,394.0,380.0,51.0
337,116.0,391.0,51.0
338,67.0,395.0,51.0
339,165.0,396.0,51.0
340,34.0,398.0,51.0
341,470.0,406.0,51.0
342,81.0,407.0,51.0
343,363.0,410.0,51.0
344,70.0,411.0,51.0
345,445.0,412.0,51.0
346,390.0,413.0,51.0
347,249.0,415.0,51.0
348,14.0,420.0,51.0
349,102.0,433.0,51.0
350,396.0,435.0,51.0
351,410.0,435.0,51.0
352,514.0,436.0,51.0
353,293.0,441.0,51.0
354,446.0,441.0,51.0
355,323.0,448.0,51.0
356,294.0,461.0,51.0
357,356.0,462.0,51.0
358,257.0,471.0,51.0
359,267.0,475.0,51.0
360,233.0,482.0,51.0
361,289.0,483.0,51.0
362,162.0,484.0,51.0
363,119.0,488.0,51.0
364,213.0,490.0,51.0
365,429.0,496.0,51.0
366,55.0,504.0,51.0
367,189.0,505.0,51.0
368,65.0,512.0,51.0
369,247.0,513.0,51.0
370,407.0,513.0,51.0
371,440.0,515.0,51.0
372,205.0,518.0,51.0
373,375.0,518.0,51.0
374,127.0,519.0,51.0
375,286.0,519.0,51.0
376,318.0,519.0,51.0
377,485.0,519.0,51.0
378,134.0,0.0,101.0
379,318.0,0.0,101.0
380,403.0,0.0,101.0
381,480.0,0.0,101.0
382,77.0,7.0,101.0
383,161.0,7.0,101.0
384,392.0,7.0,101.0
385,341.0,9.0,101.0
386,60.0,12.0,101.0
387,451.0,12.0,101.0
388,85.0,14.0,101.0
389,107.0,15.0,101.0
390,188.0,17.0,101.0
391,310.0,18.0,101.0
392,404.0,18.0,101.0
393,139.0,19.0,101.0
394,389.0,20.0,101.0
395,420.0,21.0,101.0
396,265.0,22.0,101.0
397,63.0,23.0,101.0
398,19.0,24.0,101.0
399,486.0,25.0,101.0
400,342.0,26.0,101.0
401,130.0,28.0,101.0
402,470.0,28.0,101.0
403,313.0,32.0,101.0
404,188.0,34.0,101.0
405,387.0,34.0,101.0
406,69.0,37.0,101.0
407,486.0,37.0,101.0
408,327.0,39.0,101.0
409,421.0,39.0,101.0
410,14.0,40.0,101.0
411,408.0,45.0,101.0
412,75.0,49.0,101.0
413,114.0,49.0,101.0
414,513.0,49.0,101.0
415,491.0,50.0,101.0
416,433.0,52.0,101.0
417,310.0,59.0,101.0
418,138.0,60.0,101.0
419,299.0,63.0,101.0
420,341.0,65.0,101.0
421,416.0,66.0,101.0
422,516.0,67.0,101.0
423,212.0,72.0,101.0
424,270.0,72.0,101.0
425,302.0,73.0,101.0
426,317.0,73.0,101.0
427,438.0,77.0,101.0
428,407.0,78.0,101.0
429,452.0,79.0,101.0
430,519.0,79.0,101.0
431,336.0,80.0,101.0
432,48.0,82.0,101.0
433,198.0,83.0,101.0
434,282.0,87.0,101.0
435,344.0,87.0,101.0
436,155.0,88.0,101.0
437,210.0,89.0,101.0
438,309.0,89.0,101.0
439,489.0,91.0,101.0
440,262.0,93.0,101.0
441,289.0,93.0,101.0
442,274.0,96.0,101.0
443,298.0,103.0,101.0
444,393.0,103.0,101.0
445,216.0,112.0,101.0
446,414.0,112.0,101.0
447,306.0,115.0,101.0
448,166.0,123.0,101.0
449,249.0,124.0,101.0
450,350.0,124.0,101.0
451,514.0,127.0,101.0
452,423.0,128.0,101.0
453,266.0,130.0,101.0
454,181.0,131.0,101.0
455,412.0,136.0,101.0
456,171.0,139.0,101.0
457,243.0,145.0,101.0
458,48.0,146.0,101.0
459,497.0,149.0,101.0
460,332.0,153.0,101.0
461,245.0,157.0,101.0
462,514.0,157.0,101.0
463,166.0,159.0,101.0
464,215.0,161.0,101.0
465,82.0,164.0,101.0
466,478.0,167.0,101.0
467,209.0,170.0,101.0
468,242.0,170.0,101.0
469,399.0,170.0,101.0
470,495.0,171.0,101.0
471,69.0,175.0,101.0
472,202.0,181.0,101.0
473,96.0,187.0,101.0
474,227.0,190.0,101.0
475,308.0,190.0,101.0
476,450.0,190.0,101.0
477,120.0,191.0,101.0
478,392.0,191.0,101.0
479,421.0,192.0,101.0
480,353.0,193.0,101.0
481,48.0,197.0,101.0
482,162.0,198.0,101.0
483,93.0,200.0,101.0
484,218.0,201.0,101.0
485,332.0,206.0,101.0
486,354.0,206.0,101.0
487,37.0,212.0,101.0
488,228.0,213.0,101.0
489,83.0,216.0,101.0
490,50.0,221.0,101.0
491,378.0,221.0,101.0
492,306.0,224.0,101.0
493,73.0,228.0,101.0
494,335.0,232.0,101.0
495,375.0,234.0,101.0
496,283.0,240.0,101.0
497,512.0,249.0,101.0
498,470.0,251.0,101.0
499,219.0,252.0,101.0
500,289.0,260.0,101.0
501,247.0,264.0,101.0
502,505.0,264.0,101.0
503,362.0,267.0,101.0
504,94.0,270.0,101.0
505,294.0,270.0,101.0
506,177.0,273.0,101.0
507,311.0,273.0,101.0
508,232.0,277.0,101.0
509,489.0,281.0,101.0
510,259.0,282.0,101.0
511,396.0,283.0,101.0
512,356.0,285.0,101.0
513,323.0,293.0,101.0
514,459.0,299.0,101.0
515,311.0,308.0,101.0
516,519.0,312.0,101.0
517,447.0,313.0,101.0
518,358.0,314.0,101.0
519,201.0,316.0,101.0
520,398.0,317.0,101.0
521,301.0,321.0,101.0
522,272.0,323.0,101.0
523,101.0,327.0,101.0
524,137.0,328.0,101.0
525,366.0,328.0,101.0
526,255.0,331.0,101.0
527,205.0,337.0,101.0
528,189.0,338.0,101.0
529,117.0,341.0,101.0
530,145.0,341.0,101.0
531,309.0,341.0,101.0
532,97.0,342.0,101.0
533,61.0,343.0,101.0
534,219.0,344.0,101.0
535,286.0,348.0,101.0
536,14.0,350.0,101.0
537,197.0,350.0,101.0
538,387.0,350.0,101.0
539,415.0,350.0,101.0
540,250.0,353.0,101.0
541,37.0,356.0,101.0
542,217.0,360.0,101.0
543,473.0,360.0,101.0
544,351.0,362.0,101.0
545,301.0,363.0,101.0
546,14.0,367.0,101.0
547,439.0,367.0,101.0
548,110.0,368.0,101.0
549,78.0,369.0,101.0
550,128.0,369.0,101.0
551,226.0,369.0,101.0
552,421.0,373.0,101.0
553,212.0,374.0,101.0
554,412.0,382.0,101.0
555,303.0,383.0,101.0
556,481.0,383.0,101.0
557,449.0,385.0,101.0
558,30.0,387.0,101.0
559,220.0,391.0,101.0
560,193.0,395.0,101.0
561,374.0,395.0,101.0
562,294.0,396.0,101.0
563,347.0,397.0,101.0
564,317.0,400.0,101.0
565,449.0,400.0,101.0
566,174.0,402.0,101.0
567,34.0,404.0,101.0
568,217.0,405.0,101.0
569,332.0,407.0,101.0
570,234.0,408.0,101.0
571,373.0,411.0,101.0
572,278.0,415.0,101.0
573,158.0,418.0,101.0
574,182.0,419.0,101.0
575,250.0,420.0,101.0
576,41.0,421.0,101.0
577,276.0,427.0,101.0
578,61.0,430.0,101.0
579,262.0,430.0,101.0
580,46.0,433.0,101.0
581,194.0,437.0,101.0
582,403.0,437.0,101.0
583,322.0,442.0,101.0
584,295.0,444.0,101.0
585,77.0,455.0,101.0
586,56.0,463.0,101.0
587,137.0,466.0,101.0
588,334.0,468.0,101.0
589,261.0,469.0,101.0
590,458.0,469.0,101.0
591,473.0,469.0,101.0
592,363.0,472.0,101.0
593,62.0,475.0,101.0
594,483.0,478.0,101.0
595,332.0,479.0,101.0
596,146.0,481.0,101.0
597,397.0,489.0,101.0
598,211.0,493.0,101.0
599,125.0,502.0,101.0
600,66.0,504.0,101.0
601,361.0,504.0,101.0
602,208.0,512.0,101.0
603,13.0,513.0,101.0
604,71.0,519.0,101.0
605,219.0,519.0,101.0
606,388.0,519.0,101.0
607,361.0,0.0,151.0
608,380.0,0.0,151.0
609,82.0,4.0,151.0
610,95.0,5.0,151.0
611,404.0,5.0,151.0
612,134.0,7.0,151.0
613,195.0,7.0,151.0
614,227.0,7.0,151.0
615,307.0,8.0,151.0
616,423.0,13.0,151.0
617,519.0,17.0,151.0
618,141.0,18.0,151.0
619,82.0,19.0,151.0
620,411.0,21.0,151.0
621,219.0,22.0,151.0
622,265.0,22.0,151.0
623,308.0,23.0,151.0
624,57.0,25.0,151.0
625,324.0,31.0,151.0
626,32.0,33.0,151.0
627,415.0,33.0,151.0
628,519.0,33.0,151.0
629,17.0,35.0,151.0
630,216.0,36.0,151.0
631,58.0,37.0,151.0
632,281.0,46.0,151.0
633,128.0,48.0,151.0
634,237.0,48.0,151.0
635,323.0,53.0,151.0
636,353.0,58.0,151.0
637,385.0,58.0,151.0
638,301.0,59.0,151.0
639,420.0,60.0,151.0
640,519.0,61.0,151.0
641,489.0,64.0,151.0
642,128.0,68.0,151.0
643,255.0,69.0,151.0
644,493.0,75.0,151.0
645,351.0,76.0,151.0
646,111.0,77.0,151.0
647,275.0,77.0,151.0
648,297.0,80.0,151.0
649,104.0,87.0,151.0
650,178.0,87.0,151.0
651,265.0,87.0,151.0
652,192.0,88.0,151.0
653,164.0,90.0,151.0
654,366.0,90.0,151.0
655,233.0,94.0,151.0
656,286.0,94.0,151.0
657,495.0,98.0,151.0
658,177.0,103.0,151.0
659,242.0,104.0,151.0
660,448.0,105.0,151.0
661,310.0,106.0,151.0
662,519.0,108.0,151.0
663,90.0,110.0,151.0
664,12.0,111.0,151.0
665,184.0,112.0,151.0
666,56.0,113.0,151.0
667,248.0,117.0,151.0
668,13.0,122.0,151.0
669,346.0,122.0,151.0
670,154.0,123.0,151.0
671,390.0,126.0,151.0
672,208.0,131.0,151.0
673,244.0,132.0,151.0
674,436.0,133.0,151.0
675,175.0,138.0,151.0
676,397.0,139.0,151.0
677,251.0,140.0,151.0
678,51.0,144.0,151.0
679,16.0,151.0,151.0
680,337.0,154.0,151.0
681,47.0,156.0,151.0
682,233.0,158.0,151.0
683,152.0,161.0,151.0
684,17.0,163.0,151.0
685,428.0,163.0,151.0
686,148.0,170.0,151.0
687,297.0,177.0,151.0
688,121.0,179.0,151.0
689,343.0,179.0,151.0
690,180.0,187.0,151.0
691,159.0,188.0,151.0
692,118.0,189.0,151.0
693,224.0,190.0,151.0
694,14.0,192.0,151.0
695,517.0,193.0,151.0
696,473.0,194.0,151.0
697,370.0,196.0,151.0
698,251.0,206.0,151.0
699,506.0,207.0,151.0
700,363.0,208.0,151.0
701,519.0,208.0,151.0
702,100.0,211.0,151.0
703,297.0,212.0,151.0
704,237.0,218.0,151.0
705,76.0,219.0,151.0
706,388.0,219.0,151.0
707,261.0,222.0,151.0
708,492.0,223.0,151.0
709,120.0,229.0,151.0
710,219.0,230.0,151.0
711,381.0,231.0,151.0
712,325.0,234.0,151.0
713,357.0,235.0,151.0
714,341.0,236.0,151.0
715,460.0,241.0,151.0
716,215.0,243.0,151.0
717,314.0,244.0,151.0
718,103.0,247.0,151.0
719,511.0,251.0,151.0
720,360.0,252.0,151.0
721,450.0,255.0,151.0
722,204.0,257.0,151.0
723,341.0,258.0,151.0
724,469.0,260.0,151.0
725,303.0,264.0,151.0
726,365.0,265.0,151.0
727,103.0,266.0,151.0
728,138.0,266.0,151.0
729,386.0,266.0,151.0
