,X,Y,Slice
456,356.0,453.0,31.0
457,68.0,460.0,31.0
458,211.0,462.0,31.0
459,491.0,462.0,31.0
460,377.0,464.0,31.0
461,177.0,465.0,31.0
462,333.0,466.0,31.0
463,12.0,468.0,31.0
464,446.0,469.0,31.0
465,115.0,478.0,31.0
466,310.0,478.0,31.0
467,163.0,479.0,31.0
468,435.0,480.0,31.0
469,231.0,482.0,31.0
470,242.0,482.0,31.0
471,105.0,484.0,31.0
472,460.0,485.0,31.0
473,317.0,487.0,31.0
474,86.0,488.0,31.0
475,275.0,488.0,31.0
476,190.0,490.0,31.0
477,292.0,492.0,31.0
478,479.0,493.0,31.0
479,128.0,497.0,31.0
480,50.0,500.0,31.0
481,341.0,502.0,31.0
482,315.0,511.0,31.0
483,37.0,512.0,31.0
484,491.0,513.0,31.0
485,152.0,515.0,31.0
486,441.0,515.0,31.0
487,58.0,516.0,31.0
488,74.0,516.0,31.0
489,26.0,518.0,31.0
490,106.0,519.0,31.0
491,327.0,519.0,31.0
492,386.0,519.0,31.0
493,0.0,526.0,31.0
494,213.0,526.0,31.0
495,241.0,526.0,31.0
496,80.0,528.0,31.0
497,315.0,529.0,31.0
498,301.0,531.0,31.0
499,337.0,533.0,31.0
500,482.0,534.0,31.0
501,450.0,535.0,31.0
502,468.0,538.0,31.0
503,422.0,540.0,31.0
504,491.0,543.0,31.0
505,260.0,544.0,31.0
506,52.0,550.0,31.0
507,474.0,552.0,31.0
508,36.0,553.0,31.0
509,313.0,553.0,31.0
510,399.0,553.0,31.0
511,64.0,554.0,31.0
512,183.0,559.0,31.0
513,25.0,562.0,31.0
514,240.0,563.0,31.0
515,305.0,564.0,31.0
516,369.0,564.0,31.0
517,117.0,565.0,31.0
518,445.0,567.0,31.0
519,410.0,568.0,31.0
520,347.0,570.0,31.0
521,173.0,573.0,31.0
522,12.0,575.0,31.0
523,153.0,575.0,31.0
524,277.0,575.0,31.0
525,327.0,575.0,31.0
526,361.0,575.0,31.0
527,379.0,575.0,31.0
528,465.0,575.0,31.0
529,44.0,0.0,61.0
530,78.0,0.0,61.0
531,207.0,0.0,61.0
532,237.0,0.0,61.0
533,258.0,0.0,61.0
534,294.0,0.0,61.0
535,326.0,0.0,61.0
536,347.0,0.0,61.0
537,368.0,0.0,61.0
538,389.0,0.0,61.0
539,431.0,0.0,61.0
540,441.0,0.0,61.0
541,472.0,5.0,61.0
542,384.0,14.0,61.0
543,203.0,20.0,61.0
544,417.0,23.0,61.0
545,35.0,28.0,61.0
546,290.0,34.0,61.0
547,421.0,36.0,61.0
548,470.0,44.0,61.0
549,199.0,49.0,61.0
550,151.0,52.0,61.0
551,11.0,57.0,61.0
552,205.0,63.0,61.0
553,450.0,63.0,61.0
554,429.0,72.0,61.0
555,417.0,73.0,61.0
556,55.0,74.0,61.0
557,135.0,75.0,61.0
558,468.0,75.0,61.0
559,72.0,80.0,61.0
560,446.0,90.0,61.0
561,3.0,91.0,61.0
562,148.0,93.0,61.0
563,219.0,105.0,61.0
564,52.0,113.0,61.0
565,176.0,116.0,61.0
566,491.0,119.0,61.0
567,225.0,122.0,61.0
568,81.0,127.0,61.0
569,450.0,130.0,61.0
570,47.0,131.0,61.0
571,289.0,131.0,61.0
572,0.0,135.0,61.0
573,460.0,144.0,61.0
574,155.0,145.0,61.0
575,305.0,149.0,61.0
576,335.0,154.0,61.0
577,52.0,159.0,61.0
578,11.0,160.0,61.0
579,234.0,160.0,61.0
580,222.0,170.0,61.0
581,370.0,173.0,61.0
582,392.0,176.0,61.0
583,77.0,185.0,61.0
584,212.0,187.0,61.0
585,25.0,188.0,61.0
586,375.0,189.0,61.0
587,491.0,190.0,61.0
588,12.0,193.0,61.0
589,417.0,193.0,61.0
590,471.0,197.0,61.0
591,199.0,209.0,61.0
592,15.0,213.0,61.0
593,13.0,228.0,61.0
594,180.0,235.0,61.0
595,388.0,235.0,61.0
596,125.0,236.0,61.0
597,418.0,239.0,61.0
598,156.0,246.0,61.0
599,428.0,246.0,61.0
600,15.0,256.0,61.0
601,170.0,258.0,61.0
602,278.0,279.0,61.0
603,22.0,282.0,61.0
604,3.0,284.0,61.0
605,152.0,293.0,61.0
606,30.0,294.0,61.0
607,312.0,301.0,61.0
608,173.0,302.0,61.0
609,0.0,304.0,61.0
610,65.0,304.0,61.0
611,139.0,305.0,61.0
612,62.0,312.0,61.0
613,359.0,315.0,61.0
614,134.0,316.0,61.0
615,183.0,320.0,61.0
616,98.0,328.0,61.0
617,191.0,330.0,61.0
618,489.0,333.0,61.0
619,3.0,338.0,61.0
620,12.0,351.0,61.0
621,215.0,353.0,61.0
622,319.0,355.0,61.0
623,0.0,356.0,61.0
624,123.0,356.0,61.0
625,491.0,357.0,61.0
626,330.0,361.0,61.0
627,235.0,362.0,61.0
628,491.0,370.0,61.0
629,245.0,371.0,61.0
630,258.0,378.0,61.0
631,115.0,379.0,61.0
632,385.0,382.0,61.0
633,267.0,386.0,61.0
634,491.0,387.0,61.0
635,130.0,390.0,61.0
636,183.0,391.0,61.0
637,299.0,395.0,61.0
638,150.0,398.0,61.0
639,314.0,401.0,61.0
640,15.0,402.0,61.0
641,291.0,402.0,61.0
642,472.0,402.0,61.0
643,440.0,405.0,61.0
644,107.0,407.0,61.0
645,331.0,410.0,61.0
646,458.0,410.0,61.0
647,310.0,411.0,61.0
648,361.0,412.0,61.0
649,491.0,416.0,61.0
650,381.0,418.0,61.0
651,145.0,434.0,61.0
652,218.0,435.0,61.0
653,384.0,437.0,61.0
654,96.0,442.0,61.0
655,440.0,445.0,61.0
656,2.0,446.0,61.0
657,17.0,446.0,61.0
658,115.0,453.0,61.0
659,340.0,453.0,61.0
660,488.0,454.0,61.0
661,398.0,457.0,61.0
662,2.0,461.0,61.0
663,176.0,461.0,61.0
664,52.0,463.0,61.0
665,481.0,466.0,61.0
666,189.0,473.0,61.0
667,461.0,479.0,61.0
668,11.0,481.0,61.0
669,476.0,482.0,61.0
670,185.0,483.0,61.0
671,247.0,486.0,61.0
672,322.0,491.0,61.0
673,491.0,494.0,61.0
674,159.0,495.0,61.0
675,455.0,497.0,61.0
676,370.0,498.0,61.0
677,33.0,502.0,61.0
678,0.0,504.0,61.0
679,490.0,506.0,61.0
680,346.0,507.0,61.0
681,42.0,511.0,61.0
682,277.0,511.0,61.0
683,263.0,515.0,61.0
684,61.0,521.0,61.0
685,362.0,526.0,61.0
686,2.0,528.0,61.0
687,435.0,530.0,61.0
688,383.0,532.0,61.0
689,472.0,532.0,61.0
690,490.0,534.0,61.0
691,398.0,535.0,61.0
692,75.0,541.0,61.0
693,420.0,542.0,61.0
694,409.0,543.0,61.0
695,0.0,551.0,61.0
696,136.0,553.0,61.0
697,388.0,555.0,61.0
698,293.0,561.0,61.0
699,438.0,563.0,61.0
700,182.0,569.0,61.0
701,489.0,570.0,61.0
702,3.0,573.0,61.0
703,325.0,573.0,61.0
704,81.0,575.0,61.0
705,102.0,575.0,61.0
706,166.0,575.0,61.0
707,218.0,575.0,61.0
708,243.0,575.0,61.0
709,290.0,575.0,61.0
710,367.0,575.0,61.0
