,X,Y,Slice
480,323.0,332.0,55.0
481,337.0,341.0,55.0
482,470.0,342.0,55.0
483,88.0,343.0,55.0
484,105.0,344.0,55.0
485,122.0,351.0,55.0
486,103.0,369.0,55.0
487,413.0,411.0,55.0
488,299.0,430.0,55.0
489,440.0,430.0,55.0
490,426.0,431.0,55.0
491,274.0,434.0,55.0
492,519.0,434.0,55.0
493,17.0,437.0,55.0
494,113.0,438.0,55.0
495,422.0,449.0,55.0
496,144.0,453.0,55.0
497,14.0,461.0,55.0
498,161.0,462.0,55.0
499,299.0,467.0,55.0
500,327.0,477.0,55.0
501,358.0,477.0,55.0
502,59.0,483.0,55.0
503,171.0,484.0,55.0
504,98.0,485.0,55.0
505,234.0,489.0,55.0
506,154.0,494.0,55.0
507,490.0,498.0,55.0
508,43.0,501.0,55.0
509,199.0,507.0,55.0
510,98.0,517.0,55.0
511,332.0,519.0,55.0
512,359.0,519.0,55.0
513,127.0,0.0,82.0
514,152.0,0.0,82.0
515,189.0,0.0,82.0
516,259.0,0.0,82.0
517,404.0,0.0,82.0
518,447.0,0.0,82.0
519,519.0,0.0,82.0
520,388.0,1.0,82.0
521,466.0,3.0,82.0
522,207.0,5.0,82.0
523,226.0,10.0,82.0
524,56.0,11.0,82.0
525,306.0,14.0,82.0
526,97.0,16.0,82.0
527,348.0,16.0,82.0
528,127.0,18.0,82.0
529,50.0,35.0,82.0
530,297.0,40.0,82.0
531,270.0,42.0,82.0
532,442.0,42.0,82.0
533,519.0,43.0,82.0
534,223.0,44.0,82.0
535,500.0,44.0,82.0
536,331.0,45.0,82.0
537,391.0,46.0,82.0
538,370.0,47.0,82.0
539,9.0,49.0,82.0
540,61.0,49.0,82.0
541,90.0,52.0,82.0
542,152.0,53.0,82.0
543,122.0,54.0,82.0
544,457.0,54.0,82.0
545,476.0,54.0,82.0
546,200.0,55.0,82.0
547,431.0,56.0,82.0
548,372.0,57.0,82.0
549,499.0,60.0,82.0
550,53.0,63.0,82.0
551,293.0,64.0,82.0
552,34.0,66.0,82.0
553,219.0,66.0,82.0
554,387.0,69.0,82.0
555,477.0,69.0,82.0
556,11.0,73.0,82.0
557,94.0,75.0,82.0
558,410.0,75.0,82.0
559,163.0,77.0,82.0
560,264.0,81.0,82.0
561,277.0,82.0,82.0
562,212.0,85.0,82.0
563,198.0,86.0,82.0
564,493.0,89.0,82.0
565,92.0,91.0,82.0
566,266.0,94.0,82.0
567,286.0,99.0,82.0
568,312.0,100.0,82.0
569,415.0,102.0,82.0
570,38.0,103.0,82.0
571,360.0,105.0,82.0
572,157.0,106.0,82.0
573,119.0,108.0,82.0
574,251.0,109.0,82.0
575,236.0,110.0,82.0
576,297.0,110.0,82.0
577,192.0,111.0,82.0
578,221.0,111.0,82.0
579,372.0,111.0,82.0
580,266.0,113.0,82.0
581,462.0,113.0,82.0
582,16.0,114.0,82.0
583,315.0,117.0,82.0
584,107.0,118.0,82.0
585,443.0,120.0,82.0
586,496.0,120.0,82.0
587,78.0,122.0,82.0
588,519.0,124.0,82.0
589,221.0,127.0,82.0
590,33.0,128.0,82.0
591,115.0,130.0,82.0
592,175.0,130.0,82.0
593,345.0,130.0,82.0
594,416.0,130.0,82.0
595,16.0,131.0,82.0
596,256.0,133.0,82.0
597,449.0,133.0,82.0
598,399.0,134.0,82.0
599,212.0,135.0,82.0
600,227.0,140.0,82.0
601,330.0,142.0,82.0
602,357.0,143.0,82.0
603,188.0,144.0,82.0
604,487.0,144.0,82.0
605,297.0,145.0,82.0
606,466.0,145.0,82.0
607,58.0,146.0,82.0
608,314.0,147.0,82.0
609,82.0,148.0,82.0
610,171.0,149.0,82.0
611,276.0,150.0,82.0
612,251.0,152.0,82.0
613,139.0,153.0,82.0
614,373.0,154.0,82.0
615,196.0,155.0,82.0
616,44.0,156.0,82.0
617,421.0,158.0,82.0
618,351.0,163.0,82.0
619,333.0,164.0,82.0
620,299.0,165.0,82.0
621,51.0,168.0,82.0
