,X,Y,Slice
388,343.0,244.0,29.0
389,139.0,249.0,29.0
390,453.0,250.0,29.0
391,64.0,252.0,29.0
392,265.0,252.0,29.0
393,321.0,252.0,29.0
394,91.0,254.0,29.0
395,46.0,255.0,29.0
396,201.0,257.0,29.0
397,290.0,260.0,29.0
398,53.0,264.0,29.0
399,309.0,264.0,29.0
400,255.0,266.0,29.0
401,397.0,271.0,29.0
402,185.0,274.0,29.0
403,243.0,274.0,29.0
404,57.0,277.0,29.0
405,115.0,277.0,29.0
406,452.0,277.0,29.0
407,68.0,281.0,29.0
408,5.0,282.0,29.0
409,211.0,282.0,29.0
410,350.0,284.0,29.0
411,469.0,285.0,29.0
412,266.0,287.0,29.0
413,296.0,288.0,29.0
414,322.0,288.0,29.0
415,402.0,289.0,29.0
416,231.0,291.0,29.0
417,495.0,291.0,29.0
418,147.0,292.0,29.0
419,255.0,292.0,29.0
420,387.0,293.0,29.0
421,512.0,297.0,29.0
422,415.0,301.0,29.0
423,222.0,302.0,29.0
424,72.0,305.0,29.0
425,378.0,306.0,29.0
426,482.0,307.0,29.0
427,320.0,308.0,29.0
428,29.0,314.0,29.0
429,212.0,314.0,29.0
430,278.0,314.0,29.0
431,192.0,319.0,29.0
432,336.0,324.0,29.0
433,271.0,325.0,29.0
434,163.0,326.0,29.0
435,519.0,329.0,29.0
436,238.0,330.0,29.0
437,475.0,330.0,29.0
438,30.0,331.0,29.0
439,427.0,331.0,29.0
440,151.0,341.0,29.0
441,93.0,344.0,29.0
442,33.0,349.0,29.0
443,512.0,349.0,29.0
444,437.0,351.0,29.0
445,498.0,354.0,29.0
446,343.0,358.0,29.0
447,362.0,360.0,29.0
448,248.0,362.0,29.0
449,32.0,364.0,29.0
450,187.0,367.0,29.0
451,147.0,371.0,29.0
452,371.0,371.0,29.0
453,221.0,372.0,29.0
454,509.0,373.0,29.0
455,396.0,376.0,29.0
456,291.0,377.0,29.0
457,7.0,379.0,29.0
458,97.0,379.0,29.0
459,430.0,380.0,29.0
